PatientID,FirstName,LastName,MiddleName,SSN,PhoneNumber,Gender,DOB,Address,ModifiedDate,HospitalName,age,age_group,is_minor
HOSP_B_HOSP1-000780,James,Tucker,T,827-92-5684,(801)278-4219,Female,1941-08-18,"636 Hernandez Skyway Suite 561, Kramerfort, MP 70513",2020-04-10,Hospital B,83,Senior,False
HOSP_B_HOSP1-000781,Michael,Peters,W,601-20-2494,(918)340-7038,Male,1991-08-19,"672 Evans Avenue, Christopherfurt, NM 03787",2021-08-15,Hospital B,33,Adult,False
HOSP_B_HOSP1-000782,Christopher,Macias,C,752-25-0301,4689972034,Female,1965-07-14,"053 Ortiz Extensions, Kellerchester, PR 89471",2024-09-18,Hospital B,60,Senior,False
HOSP_B_HOSP1-000783,Amanda,Mcclain,W,347-08-1587,001-695-605-3133x22617,Male,1944-12-28,"33933 Matthew Stravenue, Bakerburgh, SC 37352",2023-03-02,Hospital B,80,Senior,False
HOSP_B_HOSP1-000784,Gregory,Cameron,J,798-73-6130,(585)406-6792,Male,1975-11-10,"874 Shawna Well Apt. 957, Port Jessica, MA 10759",2020-03-21,Hospital B,49,Adult,False
HOSP_B_HOSP1-000785,Eileen,Howard,W,450-55-2121,001-700-485-1369x02117,Male,2012-06-29,"09757 Allison Islands, West James, WI 87990",2022-04-17,Hospital B,13,Child,True
HOSP_B_HOSP1-000786,Kristen,Brown,C,607-42-3995,760.979.3228x338,Male,1970-08-28,"Unit 6385 Box 3055, DPO AP 56542",2021-12-16,Hospital B,54,Adult,False
HOSP_B_HOSP1-000787,Kimberly,Schmidt,E,350-83-7605,(533)318-4424x77790,Male,1976-10-25,"USNS Harris, FPO AP 41844",2020-03-08,Hospital B,48,Adult,False
HOSP_B_HOSP1-000788,Joel,Edwards,R,698-46-1797,(479)792-8999x6674,Female,1976-06-08,"7407 Miller Extension Apt. 116, Jefferyview, CO 79337",2022-09-23,Hospital B,49,Adult,False
HOSP_B_HOSP1-000789,Crystal,Herman,J,214-84-5203,989.864.3383x859,Female,1924-08-01,"623 Emily Square Apt. 443, Mooreton, FM 74972",2022-11-05,Hospital B,101,Senior,False
HOSP_B_HOSP1-000790,Gabrielle,Tucker,N,149-66-9173,898-594-1730,Female,1929-02-10,"9106 Megan Glens, North Patrickton, MN 19141",2020-04-15,Hospital B,96,Senior,False
HOSP_B_HOSP1-000791,Samuel,Ellis,F,390-30-7506,001-327-865-3919x383,Male,2006-06-19,"3474 Benjamin Summit Apt. 511, Clarktown, FL 18592",2022-04-08,Hospital B,19,Adult,False
HOSP_B_HOSP1-000792,Scott,Holt,A,580-33-9971,552.409.7158x4994,Male,2003-04-03,"049 Paul Turnpike, West Melissaport, SC 21985",2022-03-21,Hospital B,22,Adult,False
HOSP_B_HOSP1-000793,Michael,Gallagher,E,016-87-7386,(392)520-5732,Female,1969-05-04,"PSC 2183, Box 4230, APO AE 93525",2022-10-22,Hospital B,56,Adult,False
HOSP_B_HOSP1-000794,Christopher,Gonzales,H,669-91-5250,774.477.8609,Female,1957-04-04,"72754 Thomas Flat Apt. 327, New Lauren, LA 26322",2023-08-09,Hospital B,68,Senior,False
HOSP_B_HOSP1-000795,Natalie,Dorsey,V,061-43-9623,(988)734-1474x203,Female,1969-12-03,"733 Ronald Ridges Apt. 943, West Elijah, IN 75250",2022-09-06,Hospital B,55,Adult,False
HOSP_B_HOSP1-000796,Michael,Russell,Q,892-58-8305,7889710432,Male,1965-04-09,"89815 Waters Shoal Apt. 712, North Calvin, SD 91829",2022-09-30,Hospital B,60,Senior,False
HOSP_B_HOSP1-000797,Mark,Nixon,C,820-65-3858,+1-648-793-6844,Female,1998-08-21,"PSC 9537, Box 8450, APO AA 54674",2023-01-14,Hospital B,26,Adult,False
HOSP_B_HOSP1-000798,Brittany,Ryan,P,576-42-1228,001-423-680-7852x07656,Female,1947-06-06,"Unit 3700 Box 9079, DPO AP 57416",2021-05-17,Hospital B,78,Senior,False
HOSP_B_HOSP1-000799,Peter,Turner,T,216-41-4212,+1-576-438-4036,Male,1937-01-07,"5828 Miller Ports Apt. 154, West Laurenland, WI 45246",2024-06-08,Hospital B,88,Senior,False
HOSP_B_HOSP1-000800,Mary,Trevino,I,615-67-6363,(937)614-4358x46812,Male,1995-05-01,"58920 Jay Roads, Sullivanburgh, MD 93845",2022-05-02,Hospital B,30,Adult,False
HOSP_B_HOSP1-000801,Rose,Vargas,V,217-37-6904,001-774-558-4768x67693,Male,1987-12-09,"225 Sean Ridge, Paulshire, TX 09473",2021-05-12,Hospital B,37,Adult,False
HOSP_B_HOSP1-000802,Joshua,Myers,H,274-19-8076,728-894-9312,Male,1990-05-08,"68613 Strickland Gardens, South Chadton, FM 15144",2023-03-16,Hospital B,35,Adult,False
HOSP_B_HOSP1-000803,Stephanie,Watson,W,204-14-6438,(974)578-7439x268,Male,1963-03-25,"9749 Bruce Ridges, Ernestbury, GA 23965",2023-08-10,Hospital B,62,Senior,False
HOSP_B_HOSP1-000804,Stephanie,Rodriguez,R,346-71-5579,+1-555-404-7569x801,Male,1960-01-10,"3790 Susan Island Suite 105, Jonesbury, VT 11736",2022-02-10,Hospital B,65,Senior,False
HOSP_B_HOSP1-000805,Nancy,Young,C,220-46-6657,(326)571-1852x644,Male,1973-02-27,"4442 James Bridge Apt. 557, Williamschester, OK 95615",2020-11-19,Hospital B,52,Adult,False
HOSP_B_HOSP1-000806,Amanda,Kennedy,Y,528-80-6298,+1-281-754-5743x92631,Male,2011-09-21,"77677 Brandon Circle Suite 283, Herringview, ND 96640",2023-11-21,Hospital B,13,Child,True
HOSP_B_HOSP1-000807,Angela,Gould,Q,088-36-2986,202.589.6608x5763,Female,1976-09-26,"843 Turner Squares Suite 729, Port Carolfort, KY 56693",2022-07-08,Hospital B,48,Adult,False
HOSP_B_HOSP1-000808,Richard,Alexander,W,508-13-5865,421-974-4578x923,Female,2022-04-09,"527 Reynolds Rest, Lake Kimberly, WI 81454",2020-02-23,Hospital B,3,Child,True
HOSP_B_HOSP1-000809,George,Lawson,L,244-67-6312,001-353-799-3741x9419,Female,1952-03-17,"2390 Washington Lakes, Henryberg, IA 24073",2022-11-22,Hospital B,73,Senior,False
HOSP_B_HOSP1-000810,Lisa,Rodgers,A,021-18-5049,870-998-3520x045,Male,1953-10-30,"19944 Dunlap Field, Howardland, WV 64517",2021-11-11,Hospital B,71,Senior,False
HOSP_B_HOSP1-000811,Jesse,Hooper,Y,117-58-0810,6715262708,Male,2007-12-28,"5887 Fuller Centers, Bruceville, MD 36440",2022-12-26,Hospital B,17,Child,True
HOSP_B_HOSP1-000812,Daniel,Brown,T,667-60-0234,608.418.3025x7372,Male,2019-02-12,"Unit 6964 Box 0943, DPO AP 24435",2021-12-11,Hospital B,6,Child,True
HOSP_B_HOSP1-000813,Pedro,Cook,C,207-52-2669,001-537-526-9126,Male,2009-11-23,"88051 Stanley Inlet Suite 402, Walkerfort, NJ 66919",2021-02-13,Hospital B,15,Child,True
HOSP_B_HOSP1-000814,Elizabeth,Reed,B,418-49-9941,722.724.2579,Male,1944-02-02,"214 Davis Trace, Lake Randallton, FM 15387",2024-05-10,Hospital B,81,Senior,False
HOSP_B_HOSP1-000815,Joseph,Jones,S,232-36-9626,897.640.9254x71820,Female,1925-01-08,"38608 Rivera Falls Apt. 547, Richardville, MA 56281",2023-04-24,Hospital B,100,Senior,False
HOSP_B_HOSP1-000816,Leah,Miller,Y,129-28-0726,6278738798,Male,1975-03-17,"57114 Diana Road, West Nicholashaven, MN 18883",2024-05-05,Hospital B,50,Adult,False
HOSP_B_HOSP1-000817,Diane,Wood,Z,643-11-7115,001-646-510-0753,Female,1925-01-08,"8723 Troy Dale, Jacobsonhaven, CA 03031",2021-05-05,Hospital B,100,Senior,False
HOSP_B_HOSP1-000818,Justin,Jordan,P,864-37-4124,+1-662-810-4824x931,Male,1967-12-20,"109 Jonathan Meadow Apt. 576, Charlesview, AK 21568",2020-02-13,Hospital B,57,Adult,False
HOSP_B_HOSP1-000819,Tiffany,Allen,G,252-70-0198,+1-588-941-3058x441,Male,1972-01-26,"398 Callahan Throughway Suite 512, Dannyport, IA 64021",2024-09-02,Hospital B,53,Adult,False
HOSP_B_HOSP1-000820,Jessica,Jones,G,581-92-0094,690.863.4443,Female,1989-05-07,"977 Herring Burg, Lake Melissa, HI 74973",2023-07-13,Hospital B,36,Adult,False
HOSP_B_HOSP1-000821,Cheyenne,English,F,473-21-4492,(758)787-3271,Female,2001-09-13,"99770 Flores Via Suite 088, Jessicaport, AK 49258",2021-08-02,Hospital B,23,Adult,False
HOSP_B_HOSP1-000822,Aaron,Parker,R,025-94-5919,(944)471-0219x344,Male,2010-12-17,"PSC 7351, Box 0489, APO AE 30867",2024-02-11,Hospital B,14,Child,True
HOSP_B_HOSP1-000823,Tina,Patrick,C,050-67-0037,927.935.5382x14638,Female,2006-11-29,"4216 Kim Forges, Feliciaburgh, MP 17669",2022-12-31,Hospital B,18,Adult,False
HOSP_B_HOSP1-000824,Karen,Johns,S,329-93-7547,001-722-556-4320,Female,1937-01-17,"USS Howell, FPO AP 56351",2022-07-02,Hospital B,88,Senior,False
HOSP_B_HOSP1-000825,Catherine,Lee,F,318-21-1217,987.608.7263,Female,1949-06-28,"87838 Rodriguez Ville, Port Kayla, CT 36007",2023-10-04,Hospital B,76,Senior,False
HOSP_B_HOSP1-000826,Sherri,Walker,F,513-74-2109,+1-300-867-4114x793,Female,2014-12-02,"73518 Turner Street Apt. 584, Ryantown, AR 27119",2021-07-02,Hospital B,10,Child,True
HOSP_B_HOSP1-000827,Joseph,Castro,J,200-04-6399,270.501.6734,Female,1935-08-10,"76844 Dunlap Hollow Apt. 863, Lake Scotthaven, WI 89472",2022-09-25,Hospital B,89,Senior,False
HOSP_B_HOSP1-000828,Lauren,Higgins,V,719-15-4369,789-486-5979x96913,Female,1950-11-23,"159 Jones Road, Hurstberg, NC 97907",2022-03-22,Hospital B,74,Senior,False
HOSP_B_HOSP1-000829,Todd,Houston,K,232-72-8896,001-270-943-7449,Male,1962-07-04,"632 Phillip Unions Suite 528, Lake Mikechester, AK 43078",2022-10-03,Hospital B,63,Senior,False
HOSP_B_HOSP1-000830,Elizabeth,Moreno,L,127-30-4882,(859)857-3766x168,Female,1948-06-10,"002 Jennifer Ranch Suite 929, Elizabethfurt, CO 48783",2024-05-04,Hospital B,77,Senior,False
HOSP_B_HOSP1-000831,Diana,Weaver,J,715-06-2514,(335)353-5063x95824,Female,1943-11-26,"345 Singh Radial Suite 467, East Robertside, MD 87636",2022-12-13,Hospital B,81,Senior,False
HOSP_B_HOSP1-000832,Donald,Campbell,K,199-34-5335,(495)508-2720x2119,Male,1943-06-06,"2109 Rodriguez Drive, North Meghanview, TX 22821",2020-05-09,Hospital B,82,Senior,False
HOSP_B_HOSP1-000833,Sierra,Black,N,727-24-9523,(449)491-4809,Female,1947-01-25,"236 Daniel Rue, Trevorburgh, CO 57477",2021-10-24,Hospital B,78,Senior,False
HOSP_B_HOSP1-000834,Michael,Garza,M,744-07-1236,(572)972-0620x486,Female,1983-09-01,"15142 Mike Glens Suite 050, Charleschester, GA 96979",2021-03-31,Hospital B,41,Adult,False
HOSP_B_HOSP1-000835,Jennifer,Miller,L,087-52-8596,001-236-910-2588x601,Male,1924-11-15,"USNS Walton, FPO AA 95368",2020-06-03,Hospital B,100,Senior,False
HOSP_B_HOSP1-000836,Raven,Perry,O,402-76-7109,277.367.8536x2144,Male,1991-09-30,"316 Meredith Canyon, Trevorton, MS 28563",2022-07-02,Hospital B,33,Adult,False
HOSP_B_HOSP1-000837,Martha,Edwards,Z,821-56-5071,801-818-1004x99618,Male,1938-01-21,"83402 Roy Islands Apt. 571, Williamsfurt, PA 25483",2020-07-04,Hospital B,87,Senior,False
HOSP_B_HOSP1-000838,Rebecca,Scott,H,572-92-5947,001-686-629-5135x53951,Male,1994-08-03,"413 Laura Dam, Smithshire, HI 75698",2023-01-02,Hospital B,31,Adult,False
HOSP_B_HOSP1-000839,Shaun,Hendricks,L,645-92-9750,001-748-719-7136,Male,2012-05-20,"05138 Pamela Throughway Apt. 285, Allenmouth, IN 83317",2020-08-10,Hospital B,13,Child,True
HOSP_B_HOSP1-000840,Jason,Herrera,J,334-93-9474,(995)734-6305x5099,Female,2006-04-23,"44503 Leslie Springs Suite 719, North Aaronbury, MN 68325",2020-10-07,Hospital B,19,Adult,False
HOSP_B_HOSP1-000841,Holly,Contreras,Q,195-46-1263,(787)759-9838x44742,Female,1960-04-18,"4216 Sara Islands Suite 940, Luishaven, MI 69532",2023-06-12,Hospital B,65,Senior,False
HOSP_B_HOSP1-000842,Martha,Conrad,E,637-57-7349,663.905.1775x829,Female,2004-10-27,"01830 Tammie Keys Apt. 286, Riveraborough, OK 25165",2022-09-16,Hospital B,20,Adult,False
HOSP_B_HOSP1-000843,Morgan,Ford,L,717-74-6245,630.539.1163,Female,1999-07-16,"Unit 9059 Box 3769, DPO AE 50273",2023-08-04,Hospital B,26,Adult,False
HOSP_B_HOSP1-000844,Erik,Carr,Y,162-84-0195,368.854.9785,Male,1963-05-13,"66441 Monique Route, Sarahhaven, NC 64971",2024-10-24,Hospital B,62,Senior,False
HOSP_B_HOSP1-000845,Robert,Pearson,F,278-59-3560,(463)232-7547x86584,Female,1972-02-10,"USS Montoya, FPO AP 05594",2024-06-08,Hospital B,53,Adult,False
HOSP_B_HOSP1-000846,James,Velez,E,612-32-0787,841-450-8809x60832,Female,1947-06-17,"PSC 8844, Box 8360, APO AA 27971",2022-06-13,Hospital B,78,Senior,False
HOSP_B_HOSP1-000847,Christopher,Farrell,U,680-64-9660,475-399-0989,Male,1951-10-05,"5161 Neal Keys Suite 164, New Roger, OR 53478",2020-09-05,Hospital B,73,Senior,False
HOSP_B_HOSP1-000848,Nancy,Harris,T,322-61-3105,001-686-758-6355,Male,2022-10-10,"560 Rachel Forest, East Keith, NJ 83415",2022-01-04,Hospital B,2,Child,True
HOSP_B_HOSP1-000849,Jacqueline,Mccarthy,S,392-49-9627,717.423.5403x637,Female,2004-06-12,"465 Levine Plain Apt. 426, South Josehaven, TN 81189",2023-08-09,Hospital B,21,Adult,False
HOSP_B_HOSP1-000850,Matthew,Williamson,W,222-03-5210,(700)246-9010,Male,1980-10-26,"5330 Turner Trafficway, East Tarashire, CT 37915",2022-10-09,Hospital B,44,Adult,False
HOSP_B_HOSP1-000851,Christopher,Reed,G,826-29-0411,378.273.7569,Male,1980-06-09,"7143 Curtis Spur, Jessicashire, ME 68334",2024-05-07,Hospital B,45,Adult,False
HOSP_B_HOSP1-000852,Sandy,Davis,C,473-52-0154,001-428-429-7045,Male,1995-09-12,"642 Reilly View, Morgantown, AS 25609",2022-02-20,Hospital B,29,Adult,False
HOSP_B_HOSP1-000853,Cheryl,Freeman,P,175-38-1154,772-576-6306x98178,Female,1957-11-15,"9814 Miller Forest, Dawnstad, LA 74172",2021-08-11,Hospital B,67,Senior,False
HOSP_B_HOSP1-000854,Preston,Johnson,V,638-41-8874,584-431-1343,Female,2011-01-05,"201 Richard Spur, Christopherview, NV 01830",2020-10-11,Hospital B,14,Child,True
HOSP_B_HOSP1-000855,Christopher,Poole,Z,769-76-3114,2197497138,Female,2018-07-30,"46575 Hardy Motorway, West Krystalmouth, FM 44002",2023-03-30,Hospital B,7,Child,True
HOSP_B_HOSP1-000856,Joseph,Miller,S,090-26-5132,362.570.8463x22449,Female,1967-01-19,"07242 Cynthia Lodge, Jeffersonstad, CT 84444",2024-09-05,Hospital B,58,Adult,False
HOSP_B_HOSP1-000857,Todd,Reynolds,Z,514-10-4331,814-590-3598,Female,2020-12-07,"USCGC Watkins, FPO AP 31670",2024-06-20,Hospital B,4,Child,True
HOSP_B_HOSP1-000858,Anna,Turner,X,368-88-0263,001-618-945-1769,Female,2007-11-26,"95030 Mccarty Flat, New Jeremymouth, MA 16427",2022-03-30,Hospital B,17,Child,True
HOSP_B_HOSP1-000859,Kenneth,Lee,D,141-79-1793,(800)877-6395,Male,1942-08-17,"1616 Parker Road, Natalieview, OH 93386",2024-05-30,Hospital B,82,Senior,False
HOSP_B_HOSP1-000860,Tiffany,Carlson,H,421-29-3524,+1-829-928-9166x907,Female,2003-03-24,"868 Ronald Ridges Suite 262, Freemanmouth, AR 58893",2021-10-30,Hospital B,22,Adult,False
HOSP_B_HOSP1-000861,Russell,Howard,A,302-44-2338,(374)356-4391x848,Male,1965-04-28,"28684 Kayla Crossing Apt. 921, New Betty, VA 43679",2023-06-14,Hospital B,60,Senior,False
HOSP_B_HOSP1-000862,Rachel,Rodriguez,O,464-65-9035,001-207-772-1074,Female,1998-12-01,"390 Colleen Ville, North Matthewshire, MD 92841",2024-02-02,Hospital B,26,Adult,False
HOSP_B_HOSP1-000863,Colin,Miller,M,242-20-3998,304.926.6647x970,Female,1958-04-06,"1733 Sierra Road Apt. 096, Jamesborough, MD 22907",2020-12-23,Hospital B,67,Senior,False
HOSP_B_HOSP1-000864,Hunter,Gomez,O,174-45-5641,772-821-3646x9387,Female,2016-04-30,"896 Gould Crescent, New Grace, VA 95252",2020-08-12,Hospital B,9,Child,True
HOSP_B_HOSP1-000865,Barbara,Stanley,B,498-26-2447,500.882.5105x6889,Male,1997-10-17,"143 Brown Fords, Mercadoborough, IN 77505",2023-07-19,Hospital B,27,Adult,False
HOSP_B_HOSP1-000866,Amanda,Garcia,B,401-59-4060,001-923-244-0725x9108,Female,1969-09-20,"52626 Sloan Summit, Cindymouth, MH 25994",2022-01-06,Hospital B,55,Adult,False
HOSP_B_HOSP1-000867,Suzanne,Frye,I,760-44-9941,493-738-1686x93712,Male,2022-09-14,"11113 Thornton Summit Suite 091, Scottborough, MH 04901",2020-07-08,Hospital B,2,Child,True
HOSP_B_HOSP1-000868,Jonathan,Kennedy,W,267-76-1502,+1-249-902-6970x1836,Female,1959-02-17,"0147 Jennifer Pines Apt. 928, Sanchezstad, NJ 94950",2023-04-14,Hospital B,66,Senior,False
HOSP_B_HOSP1-000869,Carla,Lee,O,753-64-0798,9762193049,Male,1964-10-25,"296 Suarez Plaza, Larryberg, ME 49232",2020-10-25,Hospital B,60,Senior,False
HOSP_B_HOSP1-000870,Ashley,Conway,F,554-85-3200,+1-755-996-4317,Male,2015-01-02,"88672 Esparza Drive Suite 519, North Jasmineville, NY 44815",2023-06-13,Hospital B,10,Child,True
HOSP_B_HOSP1-000871,Denise,Smith,L,861-19-2788,820-838-8246x94833,Female,1937-06-28,"Unit 9337 Box 1098, DPO AE 70398",2021-05-04,Hospital B,88,Senior,False
HOSP_B_HOSP1-000872,Christopher,Rasmussen,I,333-50-3655,203.330.8736x324,Male,1931-09-17,"84650 Walker Extensions Apt. 825, East Lisamouth, GU 12304",2024-02-17,Hospital B,93,Senior,False
HOSP_B_HOSP1-000873,Stephanie,Cummings,N,311-86-8528,635.983.8267x7816,Female,1945-09-19,"5029 Wilson Lodge Suite 664, Cynthiafurt, IN 83419",2023-08-02,Hospital B,79,Senior,False
HOSP_B_HOSP1-000874,Christian,Cruz,U,059-98-5472,9603186436,Male,1957-12-21,"4778 Richard Pines Suite 439, South Timothy, RI 25565",2023-09-23,Hospital B,67,Senior,False
HOSP_B_HOSP1-000875,Karen,Ellis,H,167-76-0357,+1-804-494-6972x0376,Female,1992-08-31,"69555 Rivera Parkway, Mirandashire, WV 17899",2022-10-04,Hospital B,32,Adult,False
HOSP_B_HOSP1-000876,Michael,Gonzales,K,154-46-5824,(621)711-2316,Female,1934-02-15,"2976 Daniels Pines Apt. 484, New Tracishire, IL 53161",2021-02-27,Hospital B,91,Senior,False
HOSP_B_HOSP1-000877,Megan,Miller,O,184-40-3512,222.863.5061,Male,1960-05-02,"0055 Hess Lodge Suite 708, Port Stevenland, KS 07796",2021-06-03,Hospital B,65,Senior,False
HOSP_B_HOSP1-000878,Patrick,Gomez,P,679-36-2607,668.903.2541x270,Male,1967-04-15,"88295 Roberts Alley Suite 994, Jenniferport, MT 19121",2021-03-16,Hospital B,58,Adult,False
HOSP_B_HOSP1-000879,Charles,Williamson,U,085-21-9167,254-941-3899,Male,1952-04-30,"17539 Reynolds Branch Apt. 733, West Randalltown, CA 75957",2023-01-12,Hospital B,73,Senior,False
HOSP_B_HOSP1-000880,Kristy,Bryan,T,644-31-2478,(323)550-8907,Male,1952-04-12,"659 Fowler Trail, Kimberlymouth, WA 60867",2022-01-09,Hospital B,73,Senior,False
HOSP_B_HOSP1-000881,John,Cruz,E,732-23-7641,001-399-313-3384,Male,1989-08-15,"57639 Tyler Ways Suite 006, Thompsonville, NM 81724",2021-12-07,Hospital B,35,Adult,False
HOSP_B_HOSP1-000882,Jillian,Walker,J,695-58-7966,898.563.6352x31723,Male,1943-09-26,"419 Jackson Green Apt. 511, Jeanland, CA 89706",2020-08-01,Hospital B,81,Senior,False
HOSP_B_HOSP1-000883,David,Zavala,K,419-36-8398,(967)347-2816,Male,2018-07-27,"340 John Tunnel, New Maria, NE 48315",2023-06-03,Hospital B,7,Child,True
HOSP_B_HOSP1-000884,James,Kelley,Q,014-37-9821,(594)822-6853x465,Female,1948-02-07,"9651 Christopher Land, Martinland, OH 19743",2024-09-10,Hospital B,77,Senior,False
HOSP_B_HOSP1-000885,Lauren,Hall,K,281-61-0078,(872)495-3483,Male,2004-10-06,"93671 Brown Locks, Christinaside, WY 73859",2022-07-06,Hospital B,20,Adult,False
HOSP_B_HOSP1-000886,Nathan,Contreras,A,800-02-9711,+1-247-668-2063x1318,Female,1968-03-15,"PSC 1816, Box 8158, APO AP 96461",2022-08-17,Hospital B,57,Adult,False
HOSP_B_HOSP1-000887,Sherry,Johnson,Z,888-67-0681,272-268-0446x030,Male,1940-06-21,"6301 David Cliffs Suite 095, New Nicolebury, NE 64371",2021-07-22,Hospital B,85,Senior,False
HOSP_B_HOSP1-000888,Holly,Mccoy,E,031-73-3436,650.704.9327x71654,Female,2021-07-20,"6982 Colon Inlet Apt. 402, Kimberlyside, PA 80316",2021-10-04,Hospital B,4,Child,True
HOSP_B_HOSP1-000889,Penny,Spencer,D,722-74-4899,+1-617-693-6675x41066,Female,1927-05-23,"7658 Rogers Brooks Apt. 583, Lake Patricia, PA 59820",2024-02-11,Hospital B,98,Senior,False
HOSP_B_HOSP1-000890,Sarah,Rogers,Z,626-94-4502,001-490-457-5033,Male,2019-10-31,"269 Ariel Roads Suite 001, Thompsonland, MI 89752",2020-03-05,Hospital B,5,Child,True
HOSP_B_HOSP1-000891,James,Black,A,243-59-6792,747.690.6984,Male,1980-04-03,"665 Moreno Rest Suite 879, Meltonchester, CA 82566",2021-10-14,Hospital B,45,Adult,False
HOSP_B_HOSP1-000892,Kristen,Ellis,G,758-18-5577,+1-296-540-4296,Male,1984-06-12,"1837 Patricia Hill Apt. 570, New Meganberg, NV 55397",2020-10-04,Hospital B,41,Adult,False
HOSP_B_HOSP1-000893,Kathleen,Smith,Y,544-33-2469,628-490-1060,Female,1978-03-17,"797 Kimberly Inlet, Port Sophiashire, OK 68449",2023-10-21,Hospital B,47,Adult,False
HOSP_B_HOSP1-000894,Jimmy,Bean,F,400-59-5457,8153131231,Female,1964-01-06,"72264 Jason Cliff Apt. 924, Olsonstad, MN 15530",2024-02-11,Hospital B,61,Senior,False
HOSP_B_HOSP1-000895,Nathan,Patel,E,616-80-4607,537.962.1986,Female,1982-08-17,"556 Kimberly Prairie Suite 568, Farleybury, IN 55669",2023-12-14,Hospital B,42,Adult,False
HOSP_B_HOSP1-000896,Virginia,Massey,U,495-14-5657,272.425.2922x1689,Female,1996-06-02,"PSC 9735, Box 8656, APO AP 27241",2022-03-05,Hospital B,29,Adult,False
HOSP_B_HOSP1-000897,Spencer,Rodriguez,B,291-71-4637,377.454.5511x070,Male,1983-09-13,"22253 Phillips Points Apt. 816, East Vickie, UT 44115",2024-07-20,Hospital B,41,Adult,False
HOSP_B_HOSP1-000898,Eric,Flores,M,650-95-1469,551-339-9417,Male,1942-12-27,"54041 Gilbert Islands Suite 613, Meyersside, VI 05657",2023-08-31,Hospital B,82,Senior,False
HOSP_B_HOSP1-000899,Christopher,Jones,Y,690-45-9979,(347)384-1988x66222,Male,2018-09-23,"5989 Schneider Forest, Rachelshire, FL 34416",2020-11-28,Hospital B,6,Child,True
HOSP_B_HOSP1-000900,Daniel,Reed,N,083-89-0161,2688502566,Male,1950-02-23,"7016 Stephanie Points, East Sheila, FL 13274",2024-03-10,Hospital B,75,Senior,False
HOSP_B_HOSP1-000901,John,Cook,I,690-67-5646,+1-297-743-8148x5410,Female,1995-01-16,"12912 Mackenzie Course, Port Rachelfurt, OK 67599",2020-01-25,Hospital B,30,Adult,False
HOSP_B_HOSP1-000902,Jeremy,Leonard,V,144-22-8365,001-958-706-7624x38544,Female,1952-09-19,"733 Thomas Road Apt. 438, West Jaredhaven, AR 04477",2023-11-15,Hospital B,72,Senior,False
HOSP_B_HOSP1-000903,Laurie,Downs,S,147-52-7976,(654)830-0352x91792,Female,1969-04-22,"75690 Gabriel Mills Apt. 519, South Michael, OH 46853",2024-04-28,Hospital B,56,Adult,False
HOSP_B_HOSP1-000904,Christopher,Yates,B,112-11-1561,989.606.4550,Male,1925-03-13,"910 Robinson Center, Porterland, RI 13948",2021-11-30,Hospital B,100,Senior,False
HOSP_B_HOSP1-000905,Alec,Thomas,D,444-39-5531,236-948-8142x0491,Male,1973-11-20,"48570 Smith Shoal, Nathanfurt, VT 82322",2021-11-23,Hospital B,51,Adult,False
HOSP_B_HOSP1-000906,Melissa,Collier,M,365-46-9947,(508)626-9522x047,Female,1926-12-30,"566 Samuel Garden Suite 941, Youngside, TN 89402",2024-10-29,Hospital B,98,Senior,False
HOSP_B_HOSP1-000907,Angela,Hill,J,544-59-2175,977-354-4844,Female,2023-04-03,"974 Betty Union, Taylormouth, ID 50597",2020-09-10,Hospital B,2,Child,True
HOSP_B_HOSP1-000908,Shawn,Orozco,E,065-35-7550,593-272-0287x048,Male,1985-10-27,"6900 Ian Mews, Jenkinsberg, MA 14365",2021-09-09,Hospital B,39,Adult,False
HOSP_B_HOSP1-000909,Shane,Harris,M,462-91-6967,841-692-5119,Male,1979-08-18,"87327 Jennifer Motorway, New Melissafurt, OH 08903",2024-10-05,Hospital B,45,Adult,False
HOSP_B_HOSP1-000910,Erin,Nichols,P,196-58-8677,+1-940-605-3638x546,Female,1969-08-18,"39222 Santana Pine Suite 877, Geraldhaven, WY 48745",2021-12-30,Hospital B,55,Adult,False
HOSP_B_HOSP1-000911,Jennifer,Burns,T,847-39-4192,(274)242-0227x29545,Male,1934-07-07,"1630 Chapman Harbor Apt. 679, Sylviaside, TN 76000",2024-08-17,Hospital B,91,Senior,False
HOSP_B_HOSP1-000912,Wendy,Brown,C,174-39-4800,829.485.1662x28932,Female,1936-12-09,"3357 Robinson Keys Apt. 804, Port Jorgeland, PW 13360",2021-04-18,Hospital B,88,Senior,False
HOSP_B_HOSP1-000913,Kaitlyn,Gutierrez,E,589-20-8855,210-496-5661,Female,1984-05-20,"7905 Samantha Road Suite 198, Lake Mariashire, MH 49686",2022-04-16,Hospital B,41,Adult,False
HOSP_B_HOSP1-000914,Martin,Coleman,P,156-01-4670,775-930-4598x2769,Male,1959-07-11,"0948 Martinez Way Suite 129, Clarkville, TX 40273",2021-01-12,Hospital B,66,Senior,False
HOSP_B_HOSP1-000915,Darlene,Weiss,N,321-93-1719,+1-634-796-0510x703,Female,1942-09-20,"27135 Joseph Loop Suite 746, Lake Michaelmouth, AR 74007",2023-12-14,Hospital B,82,Senior,False
HOSP_B_HOSP1-000916,Aaron,Fuller,N,636-05-9406,792.561.9220,Male,1936-02-11,"734 Campbell Lake, Lake Frederickberg, NJ 38587",2020-11-07,Hospital B,89,Senior,False
